,country,region,incgroup4,parent,child,MEANp,MEANc,SDp,SDc,CAT,DIF,CAT_ISCED0,CAT_ISCED1,CAT_ISCED2,CAT_ISCED34,GEI %,Gender Economic Participation and Opportunity Equality %,Gender Education Attainment Equality %,Gender Health and Survival Equality %,Gender Political Empowerment,sub-region,Political Instability Estimate,IQ,Average Income (USD),"Education expenditure
per inhabitant (USD)","Daily maximum
temperature Celsius"
3107,Peru,Latin America & Caribbean,Upper middle income,mom,all,2.6421549,8.1213074,3.5733984,5.137629,0.68722594,5.5438519,0.66159856,0.84020221,0.85847157,0.55245352,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3108,Peru,Latin America & Caribbean,Upper middle income,mom,daughter,2.7173321,7.0245605,3.6167021,5.5566845,0.56729704,4.3629861,0.51080453,0.78478205,0.79511696,0.5862096,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3109,Peru,Latin America & Caribbean,Upper middle income,mom,son,2.6115327,8.5680475,3.5556734,4.8875761,0.73606223,6.024713,0.72200441,0.86286163,0.89303952,0.53762448,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3110,Peru,Latin America & Caribbean,Upper middle income,avg,all,3.81234,9.4150105,3.7070045,4.7210779,0.72610664,5.7208519,0.73787892,0.77095032,0.8006739,0.43243524,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3111,Peru,Latin America & Caribbean,Upper middle income,avg,daughter,3.9243045,8.8456898,3.7161162,5.1574788,0.65929347,5.0321479,0.64042902,0.78108835,0.66441882,0.44370791,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3112,Peru,Latin America & Caribbean,Upper middle income,avg,son,3.7736032,9.6119804,3.7035367,4.5445166,0.74920511,5.9589486,0.7702719,0.76766855,0.87211096,0.42871845,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3113,Peru,Latin America & Caribbean,Upper middle income,dad,all,4.5296516,9.4084988,4.1265674,4.7022185,0.70299566,5.0666595,0.7476967,0.77835977,0.8058033,0.35484156,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3114,Peru,Latin America & Caribbean,Upper middle income,dad,daughter,4.7451048,8.85466,4.282764,5.1513681,0.63835615,4.3180542,0.65500891,0.79319638,0.79929948,0.31443617,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3115,Peru,Latin America & Caribbean,Upper middle income,dad,son,4.4557686,9.5984211,4.0695481,4.5230737,0.72492963,5.3206816,0.77855724,0.77363986,0.80850321,0.37043384,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3116,Peru,Latin America & Caribbean,Upper middle income,max,all,4.7313356,9.4150105,4.1937585,4.7210779,0.69409883,4.8847141,0.73787892,0.77200538,0.81598812,0.36437333,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3117,Peru,Latin America & Caribbean,Upper middle income,max,daughter,4.9646816,8.8456898,4.3105578,5.1574788,0.63138074,4.0882034,0.64042902,0.79056937,0.82015812,0.33167487,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3118,Peru,Latin America & Caribbean,Upper middle income,max,son,4.6506038,9.6119804,4.1500959,4.5445166,0.71562034,5.1580348,0.7702719,0.7659803,0.8140986,0.37717161,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3119,Peru,Latin America & Caribbean,Upper middle income,mom,all,3.0277843,9.2320271,3.7999427,4.7473979,0.74579209,6.2887826,0.75693184,0.84192884,0.91209835,0.42494291,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3120,Peru,Latin America & Caribbean,Upper middle income,mom,daughter,3.1079707,8.6332369,3.8172157,5.1887627,0.67350626,5.622818,0.66667253,0.83296299,0.85945797,0.3640762,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3121,Peru,Latin America & Caribbean,Upper middle income,mom,son,2.9999633,9.4397812,3.7939827,4.5666862,0.77083153,6.5194688,0.78785539,0.84502351,0.93767589,0.44551653,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3122,Peru,Latin America & Caribbean,Upper middle income,avg,all,4.2247434,9.8685637,3.885438,4.090662,0.73271328,5.8262343,0.80102551,0.70520824,0.84228522,0.34292212,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3123,Peru,Latin America & Caribbean,Upper middle income,avg,daughter,4.5440803,9.6408043,3.9598496,4.5665088,0.68695998,5.3276782,0.71698278,0.70624685,0.82963115,0.34651613,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3124,Peru,Latin America & Caribbean,Upper middle income,avg,son,4.1355743,9.9321623,3.860255,3.9459224,0.74536222,5.9640651,0.82101274,0.70485443,0.846901,0.34192619,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3125,Peru,Latin America & Caribbean,Upper middle income,dad,all,4.9197307,9.846921,4.2168255,4.0861163,0.69996578,5.1524487,0.80557543,0.70895928,0.72438782,0.29809675,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3126,Peru,Latin America & Caribbean,Upper middle income,dad,daughter,5.2702727,9.6193361,4.2954412,4.5617614,0.65285653,4.6614089,0.72617739,0.72600061,0.62960333,0.31643635,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3127,Peru,Latin America & Caribbean,Upper middle income,dad,son,4.8226533,9.9099464,4.190208,3.942631,0.71284229,5.2866654,0.82506394,0.70328712,0.75664145,0.29284555,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3128,Peru,Latin America & Caribbean,Upper middle income,max,all,5.1615419,9.8685637,4.3163419,4.090662,0.68910468,4.9596219,0.80102551,0.71179467,0.6757676,0.29784018,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3129,Peru,Latin America & Caribbean,Upper middle income,max,daughter,5.5668592,9.6408043,4.3857789,4.5665088,0.63950884,4.3950887,0.71698278,0.72716761,0.59404188,0.32282034,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3130,Peru,Latin America & Caribbean,Upper middle income,max,son,5.0483642,9.9321623,4.2905445,3.9459224,0.70278698,5.1153631,0.82101274,0.7065478,0.70509708,0.29017654,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3131,Peru,Latin America & Caribbean,Upper middle income,mom,all,3.472156,9.7160645,4.0622511,4.1277852,0.76156163,6.3725114,0.8064974,0.82882756,0.76083887,0.3853831,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3132,Peru,Latin America & Caribbean,Upper middle income,mom,daughter,3.7080758,9.4693813,4.171968,4.6167617,0.70899171,5.8857245,0.72033018,0.86888915,0.69067603,0.4274998,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3133,Peru,Latin America & Caribbean,Upper middle income,mom,son,3.4055784,9.7856789,4.0287948,3.9768209,0.77637911,6.5097184,0.82937682,0.81579977,0.7854023,0.37210116,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3134,Peru,Latin America & Caribbean,Upper middle income,avg,all,5.8260894,10.833169,4.1210222,3.532793,0.72883707,5.266674,0.85781056,0.76483113,0.83410102,0.31148565,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3135,Peru,Latin America & Caribbean,Upper middle income,avg,daughter,6.2990503,11.102578,4.2160645,3.7487679,0.69782722,5.0233431,0.8575725,0.76373494,0.79628897,0.33261827,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3136,Peru,Latin America & Caribbean,Upper middle income,avg,son,5.6969318,10.759598,4.0864015,3.468967,0.73723739,5.3325911,0.85786265,0.76511526,0.8456766,0.30352792,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3137,Peru,Latin America & Caribbean,Upper middle income,dad,all,6.4478159,10.798603,4.4583035,3.5285547,0.67493755,4.6430955,0.86328924,0.78062099,0.76433545,0.26179856,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3138,Peru,Latin America & Caribbean,Upper middle income,dad,daughter,6.9590244,11.077918,4.6343532,3.7518425,0.64085901,4.4475789,0.85846531,0.79967558,0.76273048,0.25708759,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3139,Peru,Latin America & Caribbean,Upper middle income,dad,son,6.3101058,10.72336,4.4008546,3.4631875,0.6838854,4.6944318,0.86442906,0.77615643,0.76471347,0.26340878,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3140,Peru,Latin America & Caribbean,Upper middle income,max,all,6.9115787,10.833169,4.5410566,3.532793,0.64221412,4.2659574,0.85781056,0.75192243,0.7689954,0.24198478,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3141,Peru,Latin America & Caribbean,Upper middle income,max,daughter,7.5545459,11.102578,4.6162238,3.7487679,0.60455555,3.8853927,0.8575725,0.76557022,0.75513369,0.23966981,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3142,Peru,Latin America & Caribbean,Upper middle income,max,son,6.7359948,10.759598,4.5057192,3.468967,0.65221035,4.3669758,0.85786265,0.74839032,0.77257276,0.24277259,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3143,Peru,Latin America & Caribbean,Upper middle income,mom,all,5.0531034,10.621149,4.4036446,3.5873864,0.74497712,5.7338367,0.86675662,0.79471165,0.83528507,0.32446888,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3144,Peru,Latin America & Caribbean,Upper middle income,mom,daughter,5.3355021,10.750716,4.5786028,3.8175561,0.73243183,5.5793362,0.85399979,0.79087418,0.85283589,0.34927711,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3145,Peru,Latin America & Caribbean,Upper middle income,mom,son,4.9733634,10.584564,4.3508883,3.5198593,0.74849033,5.7771039,0.87007707,0.79573685,0.82908601,0.31646681,0.721,0.629,0.981,0.964,0.31,Latin America and the Caribbean,-0.55,82,2299.0,76.0,26
3146,Philippines,East Asia & Pacific,Lower middle income,avg,all,7.7787976,8.5232878,3.2633631,3.4265683,0.47350627,1.1814942,0.65725666,0.48823094,0.5284636,0.2875649,0.784,0.795,0.999,0.979,0.362,South-eastern Asia,-1.19,86,1335.0,38.0,32
3147,Philippines,East Asia & Pacific,Lower middle income,avg,daughter,7.9013252,8.6417103,3.2301345,3.3848841,0.49774578,1.2266566,0.75889874,0.52480626,0.54362506,0.28418297,0.784,0.795,0.999,0.979,0.362,South-eastern Asia,-1.19,86,1335.0,38.0,32
3148,Philippines,East Asia & Pacific,Lower middle income,avg,son,7.6904769,8.4379253,3.2846081,3.4541376,0.45611256,1.1490868,0.5977931,0.46240333,0.51695591,0.29014671,0.784,0.795,0.999,0.979,0.362,South-eastern Asia,-1.19,86,1335.0,38.0,32
3149,Philippines,East Asia & Pacific,Lower middle income,dad,all,7.6808968,8.5248899,3.9646511,3.4239078,0.50486159,1.4498817,0.74697727,0.51342601,0.5989095,0.26014268,0.784,0.795,0.999,0.979,0.362,South-eastern Asia,-1.19,86,1335.0,38.0,32
3150,Philippines,East Asia & Pacific,Lower middle income,dad,daughter,7.878345,8.6590834,3.9558849,3.3809187,0.51913881,1.4533558,0.83781797,0.51602352,0.61377275,0.25869375,0.784,0.795,0.999,0.979,0.362,South-eastern Asia,-1.19,86,1335.0,38.0,32
3151,Philippines,East Asia & Pacific,Lower middle income,dad,son,7.5399137,8.4290733,3.9652712,3.4514124,0.49478284,1.4474292,0.69121629,0.51157331,0.5873642,0.26126704,0.784,0.795,0.999,0.979,0.362,South-eastern Asia,-1.19,86,1335.0,38.0,32
3152,Philippines,East Asia & Pacific,Lower middle income,max,all,9.1684637,8.5232878,3.7966185,3.4265683,0.40693766,0.17999315,0.65725666,0.48487335,0.55914176,0.23202692,0.784,0.795,0.999,0.979,0.362,South-eastern Asia,-1.19,86,1335.0,38.0,32
3153,Philippines,East Asia & Pacific,Lower middle income,max,daughter,9.3180141,8.6417103,3.7414951,3.3848841,0.43769142,0.24279974,0.75889874,0.51973146,0.61513144,0.25018442,0.784,0.795,0.999,0.979,0.362,South-eastern Asia,-1.19,86,1335.0,38.0,32
3154,Philippines,East Asia & Pacific,Lower middle income,max,son,9.0606642,8.4379253,3.8326316,3.4541376,0.38499427,0.13517942,0.5977931,0.46036401,0.51478994,0.21827781,0.784,0.795,0.999,0.979,0.362,South-eastern Asia,-1.19,86,1335.0,38.0,32
3155,Philippines,East Asia & Pacific,Lower middle income,mom,all,7.8014736,8.5219812,3.8125348,3.4287343,0.4815686,1.2898146,0.73257256,0.50044328,0.57706755,0.255703,0.784,0.795,0.999,0.979,0.362,South-eastern Asia,-1.19,86,1335.0,38.0,32
3156,Philippines,East Asia & Pacific,Lower middle income,mom,daughter,7.8808141,8.6464043,3.7773309,3.3998823,0.50831622,1.3941758,0.81331438,0.51887548,0.57347518,0.28117284,0.784,0.795,0.999,0.979,0.362,South-eastern Asia,-1.19,86,1335.0,38.0,32
3157,Philippines,East Asia & Pacific,Lower middle income,mom,son,7.7436314,8.4312725,3.8372958,3.4470866,0.46211848,1.2139261,0.68130463,0.48649108,0.57983601,0.23679852,0.784,0.795,0.999,0.979,0.362,South-eastern Asia,-1.19,86,1335.0,38.0,32
3158,Poland,Europe & Central Asia,High income,avg,all,6.285172,10.767298,3.171248,3.211344,0.7933504,4.6423202,1.0,0.98496377,0.53424066,0.40108576,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3159,Poland,Europe & Central Asia,High income,avg,daughter,6.1209903,10.357423,3.0405943,3.1250186,0.81499869,4.3623595,1.0,0.98777068,0.59010339,0.27323216,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3160,Poland,Europe & Central Asia,High income,avg,son,6.5020785,11.308799,3.3290243,3.2488997,0.7644583,5.0159602,1.0,0.98097163,0.47516853,0.62663311,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3161,Poland,Europe & Central Asia,High income,dad,all,6.5415049,10.737398,3.5902848,3.1984177,0.80241364,4.4130397,0.98831862,0.99293768,0.5123316,0.39484563,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3162,Poland,Europe & Central Asia,High income,dad,daughter,6.2782526,10.348755,3.4962292,3.1172054,0.82404971,4.2411366,0.98192871,0.99394137,0.57485616,0.28771392,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3163,Poland,Europe & Central Asia,High income,dad,son,6.8875918,11.248332,3.6877716,3.2370629,0.77349055,4.6428394,1.0,0.99152333,0.44822246,0.56668192,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3164,Poland,Europe & Central Asia,High income,max,all,6.9058709,10.767298,3.4446878,3.211344,0.7787202,4.1055675,1.0,0.98440027,0.51844192,0.37684157,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3165,Poland,Europe & Central Asia,High income,max,daughter,6.6681499,10.357423,3.334851,3.1250186,0.80215377,3.8957162,1.0,0.98745382,0.56746697,0.25988051,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3166,Poland,Europe & Central Asia,High income,max,son,7.2199326,11.308799,3.566282,3.2488997,0.74742746,4.3857989,1.0,0.9799369,0.46650702,0.54614788,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3167,Poland,Europe & Central Asia,High income,mom,all,6.0319443,10.660803,3.2670996,3.2130203,0.83843923,4.7297525,0.99180895,0.98968256,0.55856586,0.42621151,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3168,Poland,Europe & Central Asia,High income,mom,daughter,5.9955435,10.2441,3.0815806,3.1194086,0.86606205,4.3287325,0.98479545,0.98960608,0.63780558,0.35243014,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3169,Poland,Europe & Central Asia,High income,mom,son,6.0813313,11.226172,3.5078161,3.2566819,0.8006745,5.2780094,1.0,0.98980749,0.4699727,0.52409554,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3170,Poland,Europe & Central Asia,High income,avg,all,7.4175978,12.03743,3.1269908,2.9592197,0.68147629,4.83675,0.97237611,0.97964513,0.52502722,0.35490352,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3171,Poland,Europe & Central Asia,High income,avg,daughter,7.4424305,12.132072,3.107471,2.8387752,0.7198689,4.9310851,0.97044563,0.97890741,0.60158283,0.36781779,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3172,Poland,Europe & Central Asia,High income,avg,son,7.3890381,11.92858,3.1519637,3.0910475,0.63732225,4.7282586,0.9743892,0.98051989,0.44061255,0.33750808,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3173,Poland,Europe & Central Asia,High income,dad,all,7.6064305,12.036064,3.4991877,2.96261,0.69633651,4.7434263,0.9792006,0.98401964,0.51462251,0.32998767,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3174,Poland,Europe & Central Asia,High income,dad,daughter,7.644568,12.13654,3.5037663,2.84814,0.73009884,4.8373914,0.97808868,0.98056149,0.59104395,0.34910059,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3175,Poland,Europe & Central Asia,High income,dad,son,7.5623555,11.919946,3.4965906,3.0881884,0.65711844,4.6342773,0.9803977,0.98805404,0.42798254,0.30407736,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3176,Poland,Europe & Central Asia,High income,max,all,7.9986219,12.03743,3.4682744,2.9592197,0.65265447,4.3618679,0.97237611,0.98083252,0.50433576,0.32598954,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3177,Poland,Europe & Central Asia,High income,max,daughter,8.0516758,12.132072,3.4749057,2.8387752,0.69280243,4.4355478,0.97044563,0.97660249,0.58619273,0.34666422,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3178,Poland,Europe & Central Asia,High income,max,son,7.9376035,11.92858,3.4628806,3.0910475,0.60633993,4.2768712,0.9743892,0.98572993,0.4123331,0.29839978,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3179,Poland,Europe & Central Asia,High income,mom,all,7.2583647,11.985014,3.1866336,2.9492071,0.71307075,4.8325176,0.98314202,0.98756856,0.5224067,0.43659547,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3180,Poland,Europe & Central Asia,High income,mom,daughter,7.2824326,12.096034,3.2054811,2.8349671,0.7559945,4.9142027,0.98282641,0.99133646,0.6129458,0.44133103,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3181,Poland,Europe & Central Asia,High income,mom,son,7.2301793,11.855,3.1670129,3.0750329,0.66264498,4.7365561,0.98350686,0.9830094,0.422315,0.43000329,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3182,Poland,Europe & Central Asia,High income,avg,all,8.6778355,12.865615,3.0020459,3.0308146,0.51403427,4.4391928,1.0,1.0,0.46852997,0.29649249,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3183,Poland,Europe & Central Asia,High income,avg,daughter,8.5516424,13.214545,3.0490141,3.1492157,0.61268032,4.9525614,1.0,1.0,0.58589256,0.37678307,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3184,Poland,Europe & Central Asia,High income,avg,son,8.7969294,12.536313,2.955358,2.8794429,0.42041019,3.9519596,1.0,1.0,0.35423672,0.23164749,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3185,Poland,Europe & Central Asia,High income,dad,all,8.7584696,12.840963,3.374589,3.0402904,0.57213843,4.4412804,1.0,1.0,0.49346191,0.29409692,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3186,Poland,Europe & Central Asia,High income,dad,daughter,8.6780424,13.177116,3.4257119,3.171284,0.6537993,4.8640857,1.0,1.0,0.60878175,0.33496386,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3187,Poland,Europe & Central Asia,High income,dad,son,8.8328409,12.530127,3.3284452,2.8824837,0.49645528,4.0494251,1.0,1.0,0.38720739,0.25891691,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3188,Poland,Europe & Central Asia,High income,max,all,9.3219566,12.865615,3.4687285,3.0308146,0.5029617,3.9984205,1.0,1.0,0.45903981,0.29338896,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3189,Poland,Europe & Central Asia,High income,max,daughter,9.1970634,13.214545,3.4641259,3.1492157,0.58803517,4.4481497,1.0,1.0,0.57433558,0.34151158,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3190,Poland,Europe & Central Asia,High income,max,son,9.4398232,12.536313,3.4726572,2.8794429,0.42140234,3.5672679,1.0,1.0,0.34740314,0.24965821,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3191,Poland,Europe & Central Asia,High income,mom,all,8.5381699,12.81975,3.153007,3.0322263,0.55827254,4.5401735,1.0,1.0,0.46714762,0.39936045,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3192,Poland,Europe & Central Asia,High income,mom,daughter,8.3905792,13.18156,3.169585,3.1380851,0.62901008,5.0274415,1.0,1.0,0.56984514,0.39466617,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3193,Poland,Europe & Central Asia,High income,mom,son,8.6777849,12.47749,3.1341181,2.8903408,0.49031812,4.0720773,1.0,1.0,0.37584746,0.40419111,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3194,Poland,Europe & Central Asia,High income,avg,all,9.5910578,13.81857,2.9248624,3.1630683,0.51721549,4.5780654,1.0,1.0,0.5069561,0.44713676,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3195,Poland,Europe & Central Asia,High income,avg,daughter,9.4685011,14.053232,3.0077178,3.2449086,0.60350311,4.9174366,1.0,1.0,0.59177595,0.54187727,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
3196,Poland,Europe & Central Asia,High income,avg,son,9.7190533,13.573495,2.833102,3.0593369,0.42526442,4.2164197,1.0,1.0,0.41996512,0.34505045,0.713,0.705,0.996,0.98,0.171,Eastern Europe,0.51,97,6128.0,298.0,13
